id,generic_name,scientific_name,english_name,sex,file_url,length,license,location,bird_type,also,smp,seen,regnr,file,source
975449,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975449/download,271,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],44100,no,,https://xeno-canto.org/975449/download,Xeno-Canto
975439,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975439/download,218,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],44100,no,,https://xeno-canto.org/975439/download,Xeno-Canto
975435,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975435/download,112,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],44100,no,,https://xeno-canto.org/975435/download,Xeno-Canto
975431,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975431/download,170,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],44100,no,,https://xeno-canto.org/975431/download,Xeno-Canto
975424,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975424/download,17,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],44100,no,,https://xeno-canto.org/975424/download,Xeno-Canto
975421,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975421/download,185,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","call,_song",[],44100,no,,https://xeno-canto.org/975421/download,Xeno-Canto
975414,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975414/download,100,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats",[],48000,yes,,https://xeno-canto.org/975414/download,Xeno-Canto
975412,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/975412/download,60,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats",['Acanthis cabaret'],48000,no,,https://xeno-canto.org/975412/download,Xeno-Canto
961546,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/961546/download,74,//creativecommons.org/licenses/by-nc-sa/4.0/,"Makarora,_Queenstown-Lakes_District,_Otago",song,[],44100,no,,https://xeno-canto.org/961546/download,Xeno-Canto
959356,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/959356/download,135,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ngaherenga_DOC_campsite,_Pureora_Forest_Park,_Waikato_District.","call,_song",['Petroica macrocephala'],44100,no,,https://xeno-canto.org/959356/download,Xeno-Canto
959355,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/959355/download,253,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ngaherenga_DOC_campsite,_Pureora_Forest_Park,_Waikato_District.","call,_song,_magpie_wing_sound","['Nestor meridionalis', 'Gymnorhina tibicen']",44100,no,,https://xeno-canto.org/959355/download,Xeno-Canto
959027,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/959027/download,138,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,"['Anthornis melanura', 'Gerygone igata', 'Mohoua albicilla']",44100,no,,https://xeno-canto.org/959027/download,Xeno-Canto
958861,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/958861/download,79,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song",['Anthornis melanura'],44100,no,,https://xeno-canto.org/958861/download,Xeno-Canto
958860,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/958860/download,89,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song",['Anthornis melanura'],44100,no,,https://xeno-canto.org/958860/download,Xeno-Canto
958859,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/958859/download,55,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song",['Passer domesticus'],44100,no,,https://xeno-canto.org/958859/download,Xeno-Canto
958857,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/958857/download,89,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song",['Anthornis melanura'],44100,no,,https://xeno-canto.org/958857/download,Xeno-Canto
958850,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/958850/download,156,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song","['Notiomystis cincta', 'Mohoua albicilla']",44100,yes,,https://xeno-canto.org/958850/download,Xeno-Canto
958849,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/958849/download,120,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song","['Notiomystis cincta', 'Mohoua albicilla']",44100,yes,,https://xeno-canto.org/958849/download,Xeno-Canto
958846,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/958846/download,95,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparāoa,_Auckland","call,_song","['Anthornis melanura', 'Mohoua albicilla']",44100,yes,,https://xeno-canto.org/958846/download,Xeno-Canto
958039,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/958039/download,96,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song,_Sound_of_wings",['Mohoua albicilla'],44100,yes,,https://xeno-canto.org/958039/download,Xeno-Canto
958028,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/958028/download,86,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song",[],44100,yes,,https://xeno-canto.org/958028/download,Xeno-Canto
957405,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/957405/download,86,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,[],44100,yes,,https://xeno-canto.org/957405/download,Xeno-Canto
957403,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/957403/download,54,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,[],44100,yes,,https://xeno-canto.org/957403/download,Xeno-Canto
956965,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956965/download,111,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"call,_song","['Acanthisitta chloris', 'Mohoua albicilla']",44100,no,,https://xeno-canto.org/956965/download,Xeno-Canto
956959,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956959/download,116,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,['Mohoua albicilla'],44100,yes,,https://xeno-canto.org/956959/download,Xeno-Canto
956615,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/956615/download,120,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,['Rhipidura fuliginosa'],44100,yes,,https://xeno-canto.org/956615/download,Xeno-Canto
956611,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/956611/download,131,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,['Rhipidura fuliginosa'],44100,yes,,https://xeno-canto.org/956611/download,Xeno-Canto
956332,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956332/download,60,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],48000,no,,https://xeno-canto.org/956332/download,Xeno-Canto
956104,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956104/download,316,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats","['Alauda arvensis', 'Fringilla coelebs', 'Acanthis cabaret']",48000,no,,https://xeno-canto.org/956104/download,Xeno-Canto
956103,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956103/download,78,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats",[],48000,no,,https://xeno-canto.org/956103/download,Xeno-Canto
956101,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956101/download,10,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats",[],48000,no,,https://xeno-canto.org/956101/download,Xeno-Canto
956098,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956098/download,51,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats",['Alauda arvensis'],48000,no,,https://xeno-canto.org/956098/download,Xeno-Canto
956097,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956097/download,21,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats","['Alauda arvensis', 'Turdus philomelos', 'Zosterops lateralis']",48000,no,,https://xeno-canto.org/956097/download,Xeno-Canto
956095,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/956095/download,14,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_","song,_Wing_beats",['Alauda arvensis'],48000,no,,https://xeno-canto.org/956095/download,Xeno-Canto
927463,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927463/download,167,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],48000,yes,,https://xeno-canto.org/927463/download,Xeno-Canto
927460,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927460/download,207,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],48000,yes,,https://xeno-canto.org/927460/download,Xeno-Canto
927459,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927459/download,111,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rangatira_South_East_Island,_Chatham_Islands","call,_song",[],48000,yes,,https://xeno-canto.org/927459/download,Xeno-Canto
927457,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927457/download,237,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rangatira_South_East_Island,_Chatham_Islands",song,[],48000,yes,,https://xeno-canto.org/927457/download,Xeno-Canto
927436,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927436/download,75,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rangatira_South_East_Island,_Chatham_Islands",song,['Chrysococcyx lucidus'],44100,yes,,https://xeno-canto.org/927436/download,Xeno-Canto
927433,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927433/download,14,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rangatira_South_East_Island,_Chatham_Islands",song,['Chrysococcyx lucidus'],44100,yes,,https://xeno-canto.org/927433/download,Xeno-Canto
927430,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/927430/download,13,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lower_Tuku_Valley,_Chatham_Islands",song,['Chrysococcyx lucidus'],44100,yes,,https://xeno-canto.org/927430/download,Xeno-Canto
926290,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/926290/download,517,//creativecommons.org/licenses/by-nc-sa/4.0/,"Maud_Island,_Marlborough_District,_Marlborough","song,_subsong",['Ninox novaeseelandiae'],48000,no,,https://xeno-canto.org/926290/download,Xeno-Canto
926289,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/926289/download,83,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],44100,no,,https://xeno-canto.org/926289/download,Xeno-Canto
926288,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/926288/download,135,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,['Circus approximans'],48000,no,,https://xeno-canto.org/926288/download,Xeno-Canto
926286,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/926286/download,42,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],48000,no,,https://xeno-canto.org/926286/download,Xeno-Canto
925495,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/925495/download,142,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangārei_Heads,_Whangarei_District,_Northland","call,_song",[],48000,no,,https://xeno-canto.org/925495/download,Xeno-Canto
925493,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/925493/download,564,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangārei_Heads,_Whangarei_District,_Northland","call,_song",[],48000,no,,https://xeno-canto.org/925493/download,Xeno-Canto
925480,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/925480/download,102,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","call,_song",[],44100,no,,https://xeno-canto.org/925480/download,Xeno-Canto
925479,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/925479/download,212,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","call,_song",[],44100,no,,https://xeno-canto.org/925479/download,Xeno-Canto
915121,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/915121/download,59,//creativecommons.org/licenses/by/4.0/,"Granity,_Buller_District,_West_Coast",song,[],44100,yes,,https://xeno-canto.org/915121/download,Xeno-Canto
892546,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/892546/download,55,//creativecommons.org/licenses/by-nc-sa/4.0/,"Wellington,_Wellington_City_Council,_Wellington",song,[],44100,yes,,https://xeno-canto.org/892546/download,Xeno-Canto
857787,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/857787/download,231,//creativecommons.org/licenses/by-nc-sa/4.0/,"Blue_Lakes_Holiday_Park,_Rotorua_District,_Bay_of_Plenty",song,['Ninox novaeseelandiae'],48000,yes,,https://xeno-canto.org/857787/download,Xeno-Canto
856418,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/856418/download,282,//creativecommons.org/licenses/by-nc-sa/4.0/,"Blue_Lakes_Holiday_Park,_Rotorua_District,_Bay_of_Plenty",song,"['Ninox novaeseelandiae', 'Anthornis melanura', 'Chroicocephalus bulleri', 'Mohoua albicilla']",48000,yes,,https://xeno-canto.org/856418/download,Xeno-Canto
843914,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/843914/download,45,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waikanae,_Kapiti_Coast_District,_Wellington",song,[],44100,yes,,https://xeno-canto.org/843914/download,Xeno-Canto
842783,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842783/download,129,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty",song,"['Anthornis melanura', 'Gerygone igata']",44100,yes,,https://xeno-canto.org/842783/download,Xeno-Canto
842782,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842782/download,211,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pōhara,_Golden_Bay,_Tasman_District,_Tasman",song,[],44100,yes,,https://xeno-canto.org/842782/download,Xeno-Canto
842766,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842766/download,90,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty",song,['Anthornis melanura'],44100,yes,,https://xeno-canto.org/842766/download,Xeno-Canto
842746,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842746/download,35,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pōhara,_Golden_Bay,_Tasman_District,_Tasman",song,[],44100,yes,,https://xeno-canto.org/842746/download,Xeno-Canto
842718,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842718/download,75,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty",song,['Anthornis melanura'],48000,yes,,https://xeno-canto.org/842718/download,Xeno-Canto
842663,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842663/download,15,//creativecommons.org/licenses/by-nc-sa/4.0/,"Cobb_Valley,_Golden_Bay,_Tasman_District,_Tasman",song,['Acanthisitta chloris'],44100,yes,,https://xeno-canto.org/842663/download,Xeno-Canto
842660,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842660/download,38,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pōhara,_Golden_Bay,_Tasman_District,_Tasman",song,[],44100,yes,,https://xeno-canto.org/842660/download,Xeno-Canto
842656,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842656/download,8,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taupō,_Taupo_District,_Waikato",song,[],48000,yes,,https://xeno-canto.org/842656/download,Xeno-Canto
842652,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842652/download,36,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waikanae,_Kapiti_Coast_District,_Wellington",song,[],44100,yes,,https://xeno-canto.org/842652/download,Xeno-Canto
842651,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842651/download,50,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lake_Papaitonga,_Horowhenua_District,_Manawatu-Wanganui",song,[],44100,yes,,https://xeno-canto.org/842651/download,Xeno-Canto
842647,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/842647/download,96,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waikanae,_Kapiti_Coast_District,_Wellington",song,[],44100,yes,,https://xeno-canto.org/842647/download,Xeno-Canto
842514,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842514/download,60,//creativecommons.org/licenses/by-nc-sa/4.0/,"Orokonui_Ecosanctuary,_Waitati,_Dunedin_City,_Otago",song,[],44100,yes,,https://xeno-canto.org/842514/download,Xeno-Canto
684497,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/684497/download,184,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lower_Tuku_Valley,_Chatham_Islands","song,_wing_beats","['Alauda arvensis', 'Turdus philomelos', 'Turdus merula', 'Acanthis cabaret', 'Vanellus spinosus']",44100,yes,,https://xeno-canto.org/684497/download,Xeno-Canto
562526,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/562526/download,226,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,__Auckland,_Auckland",song,[],48000,yes,,https://xeno-canto.org/562526/download,Xeno-Canto
500855,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500855/download,85,//creativecommons.org/licenses/by-nc-sa/4.0/,"Stewart_Island_/_Rakiura_(near__Oban),_Southland_District,_Southland",song,['Turdus merula'],48000,no,,https://xeno-canto.org/500855/download,Xeno-Canto
500854,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500854/download,79,//creativecommons.org/licenses/by-nc-sa/4.0/,"Stewart_Island_/_Rakiura_(near__Oban),_Southland_District,_Southland",song,[],48000,no,,https://xeno-canto.org/500854/download,Xeno-Canto
500853,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500853/download,136,//creativecommons.org/licenses/by-nc-sa/4.0/,"Stewart_Island_/_Rakiura_(near__Oban),_Southland_District,_Southland",song,[],48000,no,,https://xeno-canto.org/500853/download,Xeno-Canto
500852,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500852/download,94,//creativecommons.org/licenses/by-nc-sa/4.0/,"Stewart_Island_/_Rakiura_(near__Oban),_Southland_District,_Southland",song,[],48000,no,,https://xeno-canto.org/500852/download,Xeno-Canto
500848,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500848/download,28,//creativecommons.org/licenses/by-nc-sa/4.0/,"Paraparaumu,_Kapiti_Coast_District,_Wellington",song,"['Fringilla coelebs', 'Turdus philomelos', 'Turdus merula']",48000,yes,,https://xeno-canto.org/500848/download,Xeno-Canto
500846,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500846/download,160,//creativecommons.org/licenses/by-nc-sa/4.0/,"Paraparaumu,_Kapiti_Coast_District,_Wellington",song,"['Turdus philomelos', 'Chloris chloris']",48000,yes,,https://xeno-canto.org/500846/download,Xeno-Canto
481387,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/481387/download,4,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,[],44100,yes,,https://xeno-canto.org/481387/download,Xeno-Canto
465230,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/465230/download,50,//creativecommons.org/licenses/by-nc-sa/4.0/,"Golden_Bay,_Stewart_Island,_Southland_District,_Southland",song,[],48000,yes,,https://xeno-canto.org/465230/download,Xeno-Canto
378281,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378281/download,157,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/378281/download,Xeno-Canto
378279,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378279/download,116,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/378279/download,Xeno-Canto
378278,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378278/download,116,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/378278/download,Xeno-Canto
378275,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378275/download,154,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/378275/download,Xeno-Canto
349523,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/349523/download,125,//creativecommons.org/licenses/by-nc-nd/4.0/,"Mount_Cargill,_Dunedin_City,_Otago","call,_song",[],44100,yes,,https://xeno-canto.org/349523/download,Xeno-Canto
348767,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/348767/download,90,//creativecommons.org/licenses/by-nc-sa/4.0/,"Maungatautari,_Waipa_District,_Waikato",song,[],44100,yes,,https://xeno-canto.org/348767/download,Xeno-Canto
348752,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/348752/download,153,//creativecommons.org/licenses/by-nc-sa/4.0/,"Papatowai,_Clutha_District,_Otago",song,['Turdus merula'],44100,yes,,https://xeno-canto.org/348752/download,Xeno-Canto
347358,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/347358/download,165,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waitati,_Dunedin_City,_Otago","call,_song",[],44100,yes,,https://xeno-canto.org/347358/download,Xeno-Canto
321682,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/321682/download,24,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whangaparaoa,_Auckland,_Auckland",song,[],44100,yes,,https://xeno-canto.org/321682/download,Xeno-Canto
293355,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/293355/download,106,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park,__Auckland,_Auckland","call,_song","['Petroica longipes', 'Acridotheres tristis', 'Anthornis melanura']",44100,yes,,https://xeno-canto.org/293355/download,Xeno-Canto
214591,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/214591/download,26,//creativecommons.org/licenses/by-nc-sa/4.0/,"Wellington,_Wellington_City,_Wellington",song,[],44100,yes,,https://xeno-canto.org/214591/download,Xeno-Canto
207006,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/207006/download,17,//creativecommons.org/licenses/by-nc-sa/4.0/,Trail_to_Monro_Beach,song,"['Anthornis melanura', 'Zosterops lateralis', 'Petroica macrocephala', 'Passer domesticus']",44100,yes,,https://xeno-canto.org/207006/download,Xeno-Canto
206472,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/206472/download,46,//creativecommons.org/licenses/by-nc-sa/4.0/,Trail_to_Monro_Beach,song,[],48000,yes,,https://xeno-canto.org/206472/download,Xeno-Canto
198859,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/198859/download,84,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rakiura_National_Park_(near__Oban),_Southland_District,_Southland",song,[],44100,yes,,https://xeno-canto.org/198859/download,Xeno-Canto
198851,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/198851/download,60,//creativecommons.org/licenses/by-nc-sa/4.0/,"Oban,_Southland_District,_Southland",song,[],44100,yes,,https://xeno-canto.org/198851/download,Xeno-Canto
70960,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/70960/download,25,//creativecommons.org/licenses/by-nc-nd/2.5/,Hunua_Ranges,song,[],44100,unknown,,https://xeno-canto.org/70960/download,Xeno-Canto
40495,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/40495/download,9,//creativecommons.org/licenses/by-nc-nd/2.5/,Mapara_Forest_Reserve_,song,[],44100,unknown,,https://xeno-canto.org/40495/download,Xeno-Canto
33763,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/33763/download,50,//creativecommons.org/licenses/by-nc-sa/3.0/,Ulva_Island,song,[],44100,unknown,,https://xeno-canto.org/33763/download,Xeno-Canto
1036000,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1036000/download,247,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong,_Sound_of_small_water_stream_running_close_to_track","['Rhipidura albiscapa', 'Anthornis melanura']",48000,yes,,https://xeno-canto.org/1036000/download,Xeno-Canto
1035999,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1035999/download,217,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong,_Sound_of_small_water_stream_running_close_to_track","['Rhipidura albiscapa', 'Anthornis melanura']",48000,yes,,https://xeno-canto.org/1035999/download,Xeno-Canto
1035998,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1035998/download,44,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong,_Sound_of_small_water_stream_running_close_to_track","['Rhipidura albiscapa', 'Anthornis melanura']",48000,yes,,https://xeno-canto.org/1035998/download,Xeno-Canto
